id,category_id,dept_id,value,period,create_time
538,2,102,96.0,202310,2026-02-21 17:35:39
539,3,103,94.0,202411,2026-02-21 17:35:39
540,4,104,50.5,202512,2026-02-21 17:35:39
541,5,101,52.0,202101,2026-02-21 17:35:39
542,6,102,53.5,202202,2026-02-21 17:35:39
543,7,103,55.0,202303,2026-02-21 17:35:39
544,8,104,56.5,202404,2026-02-21 17:35:39
545,1,101,58.0,202505,2026-02-21 17:35:39
546,2,102,56.0,202106,2026-02-21 17:35:39
547,3,103,57.5,202207,2026-02-21 17:35:39
548,4,104,59.0,202308,2026-02-21 17:35:39
549,5,101,60.5,202409,2026-02-21 17:35:39
550,6,102,62.0,202510,2026-02-21 17:35:39
551,7,103,63.5,202111,2026-02-21 17:35:39
552,8,104,65.0,202212,2026-02-21 17:35:39
553,1,101,63.0,202301,2026-02-21 17:35:39
554,2,102,64.5,202402,2026-02-21 17:35:39
555,3,103,66.0,202503,2026-02-21 17:35:39
556,4,104,67.5,202104,2026-02-21 17:35:39
557,5,101,69.0,202205,2026-02-21 17:35:39
558,6,102,70.5,202306,2026-02-21 17:35:39
559,7,103,72.0,202407,2026-02-21 17:35:39
560,8,104,70.0,202508,2026-02-21 17:35:39
561,1,101,71.5,202109,2026-02-21 17:35:39
562,2,102,73.0,202210,2026-02-21 17:35:39
563,3,103,74.5,202311,2026-02-21 17:35:39
564,4,104,76.0,202412,2026-02-21 17:35:39
565,5,101,77.5,202501,2026-02-21 17:35:39
566,6,102,79.0,202102,2026-02-21 17:35:39
567,7,103,77.0,202203,2026-02-21 17:35:39
568,8,104,78.5,202304,2026-02-21 17:35:39
569,1,101,80.0,202405,2026-02-21 17:35:39
570,2,102,81.5,202506,2026-02-21 17:35:39
571,3,103,83.0,202107,2026-02-21 17:35:39
572,4,104,84.5,202208,2026-02-21 17:35:39
573,5,101,86.0,202309,2026-02-21 17:35:39
574,6,102,84.0,202410,2026-02-21 17:35:39
575,7,103,85.5,202511,2026-02-21 17:35:39
576,8,104,87.0,202112,2026-02-21 17:35:39
577,1,101,88.5,202201,2026-02-21 17:35:39
578,2,102,90.0,202302,2026-02-21 17:35:39
579,3,103,91.5,202403,2026-02-21 17:35:39
580,4,104,93.0,202504,2026-02-21 17:35:39
581,5,101,91.0,202105,2026-02-21 17:35:39
582,6,102,92.5,202206,2026-02-21 17:35:39
583,7,103,94.0,202307,2026-02-21 17:35:39
584,8,104,95.5,202408,2026-02-21 17:35:39
585,1,101,52.0,202509,2026-02-21 17:35:39
586,2,102,53.5,202110,2026-02-21 17:35:39
587,3,103,55.0,202211,2026-02-21 17:35:39
588,4,104,53.0,202312,2026-02-21 17:35:39
589,5,101,54.5,202401,2026-02-21 17:35:39
590,6,102,56.0,202502,2026-02-21 17:35:39
591,7,103,57.5,202103,2026-02-21 17:35:39
592,8,104,59.0,202204,2026-02-21 17:35:39
593,1,101,60.5,202305,2026-02-21 17:35:39
594,2,102,62.0,202406,2026-02-21 17:35:39
595,3,103,60.0,202507,2026-02-21 17:35:39
596,4,104,61.5,202108,2026-02-21 17:35:39
597,5,101,63.0,202209,2026-02-21 17:35:39
598,6,102,64.5,202310,2026-02-21 17:35:39
599,7,103,66.0,202411,2026-02-21 17:35:39
600,8,104,67.5,202512,2026-02-21 17:35:39
601,1,101,69.0,202101,2026-02-21 17:35:39
602,2,102,67.0,202202,2026-02-21 17:35:39
603,3,103,68.5,202303,2026-02-21 17:35:39
604,4,104,70.0,202404,2026-02-21 17:35:39
605,5,101,71.5,202505,2026-02-21 17:35:39
606,6,102,73.0,202106,2026-02-21 17:35:39
607,7,103,74.5,202207,2026-02-21 17:35:39
608,8,104,76.0,202308,2026-02-21 17:35:39
609,1,101,74.0,202409,2026-02-21 17:35:39
610,2,102,75.5,202510,2026-02-21 17:35:39
611,3,103,77.0,202111,2026-02-21 17:35:39
612,4,104,78.5,202212,2026-02-21 17:35:39
613,5,101,80.0,202301,2026-02-21 17:35:39
614,6,102,81.5,202402,2026-02-21 17:35:39
615,7,103,83.0,202503,2026-02-21 17:35:39
616,8,104,81.0,202104,2026-02-21 17:35:39
617,1,101,82.5,202205,2026-02-21 17:35:39
618,2,102,84.0,202306,2026-02-21 17:35:39
619,3,103,85.5,202407,2026-02-21 17:35:39
620,4,104,87.0,202508,2026-02-21 17:35:39
621,5,101,88.5,202109,2026-02-21 17:35:39
622,6,102,90.0,202210,2026-02-21 17:35:39
623,7,103,88.0,202311,2026-02-21 17:35:39
624,8,104,89.5,202412,2026-02-21 17:35:39
625,1,101,91.0,202501,2026-02-21 17:35:39
626,2,102,92.5,202102,2026-02-21 17:35:39
627,3,103,94.0,202203,2026-02-21 17:35:39
628,4,104,95.5,202304,2026-02-21 17:35:39
629,5,101,97.0,202405,2026-02-21 17:35:39
630,6,102,50.0,202506,2026-02-21 17:35:39
631,7,103,51.5,202107,2026-02-21 17:35:39
632,8,104,53.0,202208,2026-02-21 17:35:39
633,1,101,54.5,202309,2026-02-21 17:35:39
634,2,102,56.0,202410,2026-02-21 17:35:39
635,3,103,57.5,202511,2026-02-21 17:35:39
636,4,104,59.0,202112,2026-02-21 17:35:39
637,5,101,57.0,202201,2026-02-21 17:35:39
638,6,102,58.5,202302,2026-02-21 17:35:39
639,7,103,60.0,202403,2026-02-21 17:35:39
640,8,104,61.5,202504,2026-02-21 17:35:39
641,1,101,63.0,202105,2026-02-21 17:35:39
642,2,102,64.5,202206,2026-02-21 17:35:39
643,3,103,66.0,202307,2026-02-21 17:35:39
644,4,104,64.0,202408,2026-02-21 17:35:39
645,5,101,65.5,202509,2026-02-21 17:35:39
646,6,102,67.0,202110,2026-02-21 17:35:39
647,7,103,68.5,202211,2026-02-21 17:35:39
648,8,104,70.0,202312,2026-02-21 17:35:39
649,1,101,71.5,202401,2026-02-21 17:35:39
650,2,102,73.0,202502,2026-02-21 17:35:39
651,3,103,71.0,202103,2026-02-21 17:35:39
652,4,104,72.5,202204,2026-02-21 17:35:39
653,5,101,74.0,202305,2026-02-21 17:35:39
654,6,102,75.5,202406,2026-02-21 17:35:39
655,7,103,77.0,202507,2026-02-21 17:35:39
656,8,104,78.5,202108,2026-02-21 17:35:39
657,1,101,80.0,202209,2026-02-21 17:35:39
658,2,102,78.0,202310,2026-02-21 17:35:39
659,3,103,79.5,202411,2026-02-21 17:35:39
660,4,104,81.0,202512,2026-02-21 17:35:39
661,5,101,82.5,202101,2026-02-21 17:35:39
662,6,102,84.0,202202,2026-02-21 17:35:39
663,7,103,85.5,202303,2026-02-21 17:35:39
664,8,104,87.0,202404,2026-02-21 17:35:39
665,1,101,85.0,202505,2026-02-21 17:35:39
666,2,102,86.5,202106,2026-02-21 17:35:39
667,3,103,88.0,202207,2026-02-21 17:35:39
668,4,104,89.5,202308,2026-02-21 17:35:39
669,5,101,91.0,202409,2026-02-21 17:35:39
670,6,102,92.5,202510,2026-02-21 17:35:39
671,7,103,94.0,202111,2026-02-21 17:35:39
672,8,104,92.0,202212,2026-02-21 17:35:39
673,1,101,93.5,202301,2026-02-21 17:35:39
674,2,102,95.0,202402,2026-02-21 17:35:39
675,3,103,51.5,202503,2026-02-21 17:35:39
676,4,104,53.0,202104,2026-02-21 17:35:39
677,5,101,54.5,202205,2026-02-21 17:35:39
678,6,102,56.0,202306,2026-02-21 17:35:39
679,7,103,54.0,202407,2026-02-21 17:35:39
680,8,104,55.5,202508,2026-02-21 17:35:39
681,1,101,57.0,202109,2026-02-21 17:35:39
682,2,102,58.5,202210,2026-02-21 17:35:39
683,3,103,60.0,202311,2026-02-21 17:35:39
684,4,104,61.5,202412,2026-02-21 17:35:39
685,5,101,63.0,202501,2026-02-21 17:35:39
686,6,102,61.0,202102,2026-02-21 17:35:39
687,7,103,62.5,202203,2026-02-21 17:35:39
688,8,104,64.0,202304,2026-02-21 17:35:39
689,1,101,65.5,202405,2026-02-21 17:35:39
690,2,102,67.0,202506,2026-02-21 17:35:39
691,3,103,68.5,202107,2026-02-21 17:35:39
692,4,104,70.0,202208,2026-02-21 17:35:39
693,5,101,68.0,202309,2026-02-21 17:35:39
694,6,102,69.5,202410,2026-02-21 17:35:39
695,7,103,71.0,202511,2026-02-21 17:35:39
696,8,104,72.5,202112,2026-02-21 17:35:39
697,1,101,74.0,202201,2026-02-21 17:35:39
698,2,102,75.5,202302,2026-02-21 17:35:39
699,3,103,77.0,202403,2026-02-21 17:35:39
700,4,104,75.0,202504,2026-02-21 17:35:39
701,5,101,76.5,202105,2026-02-21 17:35:39
702,6,102,78.0,202206,2026-02-21 17:35:39
703,7,103,79.5,202307,2026-02-21 17:35:39
704,8,104,81.0,202408,2026-02-21 17:35:39
705,1,101,82.5,202509,2026-02-21 17:35:39
706,2,102,84.0,202110,2026-02-21 17:35:39
707,3,103,82.0,202211,2026-02-21 17:35:39
708,4,104,83.5,202312,2026-02-21 17:35:39
709,5,101,85.0,202401,2026-02-21 17:35:39
710,6,102,86.5,202502,2026-02-21 17:35:39
711,7,103,88.0,202103,2026-02-21 17:35:39
712,8,104,89.5,202204,2026-02-21 17:35:39
713,1,101,91.0,202305,2026-02-21 17:35:39
714,2,102,89.0,202406,2026-02-21 17:35:39
715,3,103,90.5,202507,2026-02-21 17:35:39
716,4,104,92.0,202108,2026-02-21 17:35:39
717,5,101,93.5,202209,2026-02-21 17:35:39
718,6,102,95.0,202310,2026-02-21 17:35:39
719,7,103,96.5,202411,2026-02-21 17:35:39
720,8,104,53.0,202512,2026-02-21 17:35:39
721,1,101,51.0,202101,2026-02-21 17:35:39
722,2,102,52.5,202202,2026-02-21 17:35:39
723,3,103,54.0,202303,2026-02-21 17:35:39
724,4,104,55.5,202404,2026-02-21 17:35:39
725,5,101,57.0,202505,2026-02-21 17:35:39
726,6,102,58.5,202106,2026-02-21 17:35:39
727,7,103,60.0,202207,2026-02-21 17:35:39
728,8,104,58.0,202308,2026-02-21 17:35:39
729,1,101,59.5,202409,2026-02-21 17:35:39
730,2,102,61.0,202510,2026-02-21 17:35:39
731,3,103,62.5,202111,2026-02-21 17:35:39
732,4,104,64.0,202212,2026-02-21 17:35:39
733,5,101,65.5,202301,2026-02-21 17:35:39
734,6,102,67.0,202402,2026-02-21 17:35:39
735,7,103,65.0,202503,2026-02-21 17:35:39
736,8,104,66.5,202104,2026-02-21 17:35:39
737,1,101,68.0,202205,2026-02-21 17:35:39
738,2,102,69.5,202306,2026-02-21 17:35:39
739,3,103,71.0,202407,2026-02-21 17:35:39
740,4,104,72.5,202508,2026-02-21 17:35:39
741,5,101,74.0,202109,2026-02-21 17:35:39
742,6,102,72.0,202210,2026-02-21 17:35:39
743,7,103,73.5,202311,2026-02-21 17:35:39
744,8,104,75.0,202412,2026-02-21 17:35:39
745,1,101,76.5,202501,2026-02-21 17:35:39
746,2,102,78.0,202102,2026-02-21 17:35:39
747,3,103,79.5,202203,2026-02-21 17:35:39
748,4,104,81.0,202304,2026-02-21 17:35:39
749,5,101,79.0,202405,2026-02-21 17:35:39
750,6,102,80.5,202506,2026-02-21 17:35:39
751,7,103,82.0,202107,2026-02-21 17:35:39
752,8,104,83.5,202208,2026-02-21 17:35:39
753,1,101,85.0,202309,2026-02-21 17:35:39
754,2,102,86.5,202410,2026-02-21 17:35:39
755,3,103,88.0,202511,2026-02-21 17:35:39
756,4,104,86.0,202112,2026-02-21 17:35:39
757,5,101,87.5,202201,2026-02-21 17:35:39
758,6,102,89.0,202302,2026-02-21 17:35:39
759,7,103,90.5,202403,2026-02-21 17:35:39
760,8,104,92.0,202504,2026-02-21 17:35:39
761,1,101,93.5,202105,2026-02-21 17:35:39
762,2,102,95.0,202206,2026-02-21 17:35:39
763,3,103,93.0,202307,2026-02-21 17:35:39
764,4,104,94.5,202408,2026-02-21 17:35:39
765,5,101,51.0,202509,2026-02-21 17:35:39
766,6,102,52.5,202110,2026-02-21 17:35:39
767,7,103,54.0,202211,2026-02-21 17:35:39
768,8,104,55.5,202312,2026-02-21 17:35:39
769,1,101,57.0,202401,2026-02-21 17:35:39
770,2,102,55.0,202502,2026-02-21 17:35:39
771,3,103,56.5,202103,2026-02-21 17:35:39
772,4,104,58.0,202204,2026-02-21 17:35:39
773,5,101,59.5,202305,2026-02-21 17:35:39
774,6,102,61.0,202406,2026-02-21 17:35:39
775,7,103,62.5,202507,2026-02-21 17:35:39
776,8,104,64.0,202108,2026-02-21 17:35:39
777,1,101,62.0,202209,2026-02-21 17:35:39
778,2,102,63.5,202310,2026-02-21 17:35:39
779,3,103,65.0,202411,2026-02-21 17:35:39
780,4,104,66.5,202512,2026-02-21 17:35:39
781,5,101,68.0,202101,2026-02-21 17:35:39
782,6,102,69.5,202202,2026-02-21 17:35:39
783,7,103,71.0,202303,2026-02-21 17:35:39
784,8,104,69.0,202404,2026-02-21 17:35:39
785,1,101,70.5,202505,2026-02-21 17:35:39
786,2,102,72.0,202106,2026-02-21 17:35:39
787,3,103,73.5,202207,2026-02-21 17:35:39
788,4,104,75.0,202308,2026-02-21 17:35:39
789,5,101,76.5,202409,2026-02-21 17:35:39
790,6,102,78.0,202510,2026-02-21 17:35:39
791,7,103,76.0,202111,2026-02-21 17:35:39
792,8,104,77.5,202212,2026-02-21 17:35:39
793,1,101,79.0,202301,2026-02-21 17:35:39
794,2,102,80.5,202402,2026-02-21 17:35:39
795,3,103,82.0,202503,2026-02-21 17:35:39
796,4,104,83.5,202104,2026-02-21 17:35:39
797,5,101,85.0,202205,2026-02-21 17:35:39
798,6,102,83.0,202306,2026-02-21 17:35:39
799,7,103,84.5,202407,2026-02-21 17:35:39
800,8,104,86.0,202508,2026-02-21 17:35:39
801,1,101,87.5,202109,2026-02-21 17:35:39
802,2,102,89.0,202210,2026-02-21 17:35:39
803,3,103,90.5,202311,2026-02-21 17:35:39
804,4,104,92.0,202412,2026-02-21 17:35:39
805,5,101,90.0,202501,2026-02-21 17:35:39
806,6,102,91.5,202102,2026-02-21 17:35:39
807,7,103,93.0,202203,2026-02-21 17:35:39
808,8,104,94.5,202304,2026-02-21 17:35:39
809,1,101,96.0,202405,2026-02-21 17:35:39
810,2,102,52.5,202506,2026-02-21 17:35:39
811,3,103,54.0,202107,2026-02-21 17:35:39
812,4,104,52.0,202208,2026-02-21 17:35:39
813,5,101,53.5,202309,2026-02-21 17:35:39
814,6,102,55.0,202410,2026-02-21 17:35:39
815,7,103,56.5,202511,2026-02-21 17:35:39
816,8,104,58.0,202112,2026-02-21 17:35:39
817,1,101,59.5,202201,2026-02-21 17:35:39
818,2,102,61.0,202302,2026-02-21 17:35:39
819,3,103,59.0,202403,2026-02-21 17:35:39
820,4,104,60.5,202504,2026-02-21 17:35:39
821,5,101,62.0,202105,2026-02-21 17:35:39
822,6,102,63.5,202206,2026-02-21 17:35:39
823,7,103,65.0,202307,2026-02-21 17:35:39
824,8,104,66.5,202408,2026-02-21 17:35:39
825,1,101,68.0,202509,2026-02-21 17:35:39
826,2,102,66.0,202110,2026-02-21 17:35:39
827,3,103,67.5,202211,2026-02-21 17:35:39
828,4,104,69.0,202312,2026-02-21 17:35:39
829,5,101,70.5,202401,2026-02-21 17:35:39
830,6,102,72.0,202502,2026-02-21 17:35:39
831,7,103,73.5,202103,2026-02-21 17:35:39
832,8,104,75.0,202204,2026-02-21 17:35:39
833,1,101,73.0,202305,2026-02-21 17:35:39
834,2,102,74.5,202406,2026-02-21 17:35:39
835,3,103,76.0,202507,2026-02-21 17:35:39
836,4,104,77.5,202108,2026-02-21 17:35:39
837,5,101,79.0,202209,2026-02-21 17:35:39
838,6,102,80.5,202310,2026-02-21 17:35:39
839,7,103,82.0,202411,2026-02-21 17:35:39
840,8,104,80.0,202512,2026-02-21 17:35:39
841,1,101,81.5,202101,2026-02-21 17:35:39
842,2,102,83.0,202202,2026-02-21 17:35:39
843,3,103,84.5,202303,2026-02-21 17:35:39
844,4,104,86.0,202404,2026-02-21 17:35:39
845,5,101,87.5,202505,2026-02-21 17:35:39
846,6,102,89.0,202106,2026-02-21 17:35:39
847,7,103,87.0,202207,2026-02-21 17:35:39
848,8,104,88.5,202308,2026-02-21 17:35:39
849,1,101,90.0,202409,2026-02-21 17:35:39
850,2,102,91.5,202510,2026-02-21 17:35:39
851,3,103,93.0,202111,2026-02-21 17:35:39
852,4,104,94.5,202212,2026-02-21 17:35:39
853,5,101,96.0,202301,2026-02-21 17:35:39
854,6,102,94.0,202402,2026-02-21 17:35:39
855,7,103,50.5,202503,2026-02-21 17:35:39
856,8,104,52.0,202104,2026-02-21 17:35:39
857,1,101,53.5,202205,2026-02-21 17:35:39
858,2,102,55.0,202306,2026-02-21 17:35:39
859,3,103,56.5,202407,2026-02-21 17:35:39
860,4,104,58.0,202508,2026-02-21 17:35:39
861,5,101,56.0,202109,2026-02-21 17:35:39
862,6,102,57.5,202210,2026-02-21 17:35:39
863,7,103,59.0,202311,2026-02-21 17:35:39
864,8,104,60.5,202412,2026-02-21 17:35:39
865,1,101,62.0,202501,2026-02-21 17:35:39
866,2,102,63.5,202102,2026-02-21 17:35:39
867,3,103,65.0,202203,2026-02-21 17:35:39
868,4,104,63.0,202304,2026-02-21 17:35:39
869,5,101,64.5,202405,2026-02-21 17:35:39
870,6,102,66.0,202506,2026-02-21 17:35:39
871,7,103,67.5,202107,2026-02-21 17:35:39
872,8,104,69.0,202208,2026-02-21 17:35:39
873,1,101,70.5,202309,2026-02-21 17:35:39
874,2,102,72.0,202410,2026-02-21 17:35:39
875,3,103,70.0,202511,2026-02-21 17:35:39
876,4,104,71.5,202112,2026-02-21 17:35:39
877,5,101,73.0,202201,2026-02-21 17:35:39
878,6,102,74.5,202302,2026-02-21 17:35:39
879,7,103,76.0,202403,2026-02-21 17:35:39
880,8,104,77.5,202504,2026-02-21 17:35:39
881,1,101,79.0,202105,2026-02-21 17:35:39
882,2,102,77.0,202206,2026-02-21 17:35:39
883,3,103,78.5,202307,2026-02-21 17:35:39
884,4,104,80.0,202408,2026-02-21 17:35:39
885,5,101,81.5,202509,2026-02-21 17:35:39
886,6,102,83.0,202110,2026-02-21 17:35:39
887,7,103,84.5,202211,2026-02-21 17:35:39
888,8,104,86.0,202312,2026-02-21 17:35:39
889,1,101,84.0,202401,2026-02-21 17:35:39
890,2,102,85.5,202502,2026-02-21 17:35:39
891,3,103,87.0,202103,2026-02-21 17:35:39
892,4,104,88.5,202204,2026-02-21 17:35:39
893,5,101,90.0,202305,2026-02-21 17:35:39
894,6,102,91.5,202406,2026-02-21 17:35:39
895,7,103,93.0,202507,2026-02-21 17:35:39
896,8,104,91.0,202108,2026-02-21 17:35:39
897,1,101,92.5,202209,2026-02-21 17:35:39
898,2,102,94.0,202310,2026-02-21 17:35:39
899,3,103,95.5,202411,2026-02-21 17:35:39
900,4,104,52.0,202512,2026-02-21 17:35:39
901,5,101,53.5,202101,2026-02-21 17:35:39
902,6,102,55.0,202202,2026-02-21 17:35:39
903,7,103,53.0,202303,2026-02-21 17:35:39
904,8,104,54.5,202404,2026-02-21 17:35:39
905,1,101,56.0,202505,2026-02-21 17:35:39
906,2,102,57.5,202106,2026-02-21 17:35:39
907,3,103,59.0,202207,2026-02-21 17:35:39
908,4,104,60.5,202308,2026-02-21 17:35:39
909,5,101,62.0,202409,2026-02-21 17:35:39
910,6,102,60.0,202510,2026-02-21 17:35:39
911,7,103,61.5,202111,2026-02-21 17:35:39
912,8,104,63.0,202212,2026-02-21 17:35:39
913,1,101,64.5,202301,2026-02-21 17:35:39
914,2,102,66.0,202402,2026-02-21 17:35:39
915,3,103,67.5,202503,2026-02-21 17:35:39
916,4,104,69.0,202104,2026-02-21 17:35:39
917,5,101,67.0,202205,2026-02-21 17:35:39
918,6,102,68.5,202306,2026-02-21 17:35:39
919,7,103,70.0,202407,2026-02-21 17:35:39
920,8,104,71.5,202508,2026-02-21 17:35:39
921,1,101,73.0,202109,2026-02-21 17:35:39
922,2,102,74.5,202210,2026-02-21 17:35:39
923,3,103,76.0,202311,2026-02-21 17:35:39
924,4,104,74.0,202412,2026-02-21 17:35:39
925,5,101,75.5,202501,2026-02-21 17:35:39
926,6,102,77.0,202102,2026-02-21 17:35:39
927,7,103,78.5,202203,2026-02-21 17:35:39
928,8,104,80.0,202304,2026-02-21 17:35:39
929,1,101,81.5,202405,2026-02-21 17:35:39
930,2,102,83.0,202506,2026-02-21 17:35:39
931,3,103,81.0,202107,2026-02-21 17:35:39
932,4,104,82.5,202208,2026-02-21 17:35:39
933,5,101,84.0,202309,2026-02-21 17:35:39
934,6,102,85.5,202410,2026-02-21 17:35:39
935,7,103,87.0,202511,2026-02-21 17:35:39
936,8,104,88.5,202112,2026-02-21 17:35:39
937,1,101,90.0,202201,2026-02-21 17:35:39
938,2,102,88.0,202302,2026-02-21 17:35:39
939,3,103,89.5,202403,2026-02-21 17:35:39
940,4,104,91.0,202504,2026-02-21 17:35:39
941,5,101,92.5,202105,2026-02-21 17:35:39
942,6,102,94.0,202206,2026-02-21 17:35:39
943,7,103,95.5,202307,2026-02-21 17:35:39
944,8,104,97.0,202408,2026-02-21 17:35:39
945,1,101,50.0,202509,2026-02-21 17:35:39
946,2,102,51.5,202110,2026-02-21 17:35:39
947,3,103,53.0,202211,2026-02-21 17:35:39
948,4,104,54.5,202312,2026-02-21 17:35:39
949,5,101,56.0,202401,2026-02-21 17:35:39
950,6,102,57.5,202502,2026-02-21 17:35:39
951,7,103,59.0,202103,2026-02-21 17:35:39
952,8,104,57.0,202204,2026-02-21 17:35:39
953,1,101,58.5,202305,2026-02-21 17:35:39
954,2,102,60.0,202406,2026-02-21 17:35:39
955,3,103,61.5,202507,2026-02-21 17:35:39
956,4,104,63.0,202108,2026-02-21 17:35:39
957,5,101,64.5,202209,2026-02-21 17:35:39
958,6,102,66.0,202310,2026-02-21 17:35:39
959,7,103,64.0,202411,2026-02-21 17:35:39
960,8,104,65.5,202512,2026-02-21 17:35:39
961,1,101,67.0,202101,2026-02-21 17:35:39
962,2,102,68.5,202202,2026-02-21 17:35:39
963,3,103,70.0,202303,2026-02-21 17:35:39
964,4,104,71.5,202404,2026-02-21 17:35:39
965,5,101,73.0,202505,2026-02-21 17:35:39
966,6,102,71.0,202106,2026-02-21 17:35:39
967,7,103,72.5,202207,2026-02-21 17:35:39
968,8,104,74.0,202308,2026-02-21 17:35:39
969,1,101,75.5,202409,2026-02-21 17:35:39
970,2,102,77.0,202510,2026-02-21 17:35:39
971,3,103,78.5,202111,2026-02-21 17:35:39
972,4,104,80.0,202212,2026-02-21 17:35:39
973,5,101,78.0,202301,2026-02-21 17:35:39
974,6,102,79.5,202402,2026-02-21 17:35:39
975,7,103,81.0,202503,2026-02-21 17:35:39
976,8,104,82.5,202104,2026-02-21 17:35:39
977,1,101,84.0,202205,2026-02-21 17:35:39
978,2,102,85.5,202306,2026-02-21 17:35:39
979,3,103,87.0,202407,2026-02-21 17:35:39
980,4,104,85.0,202508,2026-02-21 17:35:39
981,5,101,86.5,202109,2026-02-21 17:35:39
982,6,102,88.0,202210,2026-02-21 17:35:39
983,7,103,89.5,202311,2026-02-21 17:35:39
984,8,104,91.0,202412,2026-02-21 17:35:39
985,1,101,92.5,202501,2026-02-21 17:35:39
986,2,102,94.0,202102,2026-02-21 17:35:39
987,3,103,92.0,202203,2026-02-21 17:35:39
988,4,104,93.5,202304,2026-02-21 17:35:39
989,5,101,95.0,202405,2026-02-21 17:35:39
990,6,102,51.5,202506,2026-02-21 17:35:39
991,7,103,53.0,202107,2026-02-21 17:35:39
992,8,104,54.5,202208,2026-02-21 17:35:39
993,1,101,56.0,202309,2026-02-21 17:35:39
994,2,102,54.0,202410,2026-02-21 17:35:39
995,3,103,55.5,202511,2026-02-21 17:35:39
996,4,104,57.0,202112,2026-02-21 17:35:39
997,5,101,58.5,202201,2026-02-21 17:35:39
998,6,102,60.0,202302,2026-02-21 17:35:39
999,7,103,61.5,202403,2026-02-21 17:35:39
1000,8,104,63.0,202504,2026-02-21 17:35:39
1001,1,101,61.0,202105,2026-02-21 17:35:39
1002,2,102,62.5,202206,2026-02-21 17:35:39
1003,3,103,64.0,202307,2026-02-21 17:35:39
1004,4,104,65.5,202408,2026-02-21 17:35:39
1005,5,101,67.0,202509,2026-02-21 17:35:39
1006,6,102,68.5,202110,2026-02-21 17:35:39
1007,7,103,70.0,202211,2026-02-21 17:35:39
1008,8,104,68.0,202312,2026-02-21 17:35:39
1009,1,101,69.5,202401,2026-02-21 17:35:39
1010,2,102,71.0,202502,2026-02-21 17:35:39
1011,3,103,72.5,202103,2026-02-21 17:35:39
1012,4,104,74.0,202204,2026-02-21 17:35:39
1013,5,101,75.5,202305,2026-02-21 17:35:39
1014,6,102,77.0,202406,2026-02-21 17:35:39
1015,7,103,75.0,202507,2026-02-21 17:35:39
1016,8,104,76.5,202108,2026-02-21 17:35:39
1017,1,101,78.0,202209,2026-02-21 17:35:39
1018,2,102,79.5,202310,2026-02-21 17:35:39
1019,3,103,81.0,202411,2026-02-21 17:35:39
1020,4,104,82.5,202512,2026-02-21 17:35:39
1021,5,101,84.0,202101,2026-02-21 17:35:39
1022,6,102,82.0,202202,2026-02-21 17:35:39
1023,7,103,83.5,202303,2026-02-21 17:35:39
1024,8,104,85.0,202404,2026-02-21 17:35:39
1025,1,101,86.5,202505,2026-02-21 17:35:39
1026,2,102,88.0,202106,2026-02-21 17:35:39
1027,3,103,89.5,202207,2026-02-21 17:35:39
1028,4,104,91.0,202308,2026-02-21 17:35:39
1029,5,101,89.0,202409,2026-02-21 17:35:39
1030,6,102,90.5,202510,2026-02-21 17:35:39
1031,7,103,92.0,202111,2026-02-21 17:35:39
1032,8,104,93.5,202212,2026-02-21 17:35:39
1033,1,101,95.0,202301,2026-02-21 17:35:39
1034,2,102,96.5,202402,2026-02-21 17:35:39
1035,3,103,53.0,202503,2026-02-21 17:35:39
1036,4,104,51.0,202104,2026-02-21 17:35:39
1037,5,101,52.5,202205,2026-02-21 17:35:39
1038,6,102,54.0,202306,2026-02-21 17:35:39
1039,7,103,55.5,202407,2026-02-21 17:35:39
1040,8,104,57.0,202508,2026-02-21 17:35:39
1041,1,101,58.5,202109,2026-02-21 17:35:39
1042,2,102,60.0,202210,2026-02-21 17:35:39
1043,3,103,58.0,202311,2026-02-21 17:35:39
1044,4,104,59.5,202412,2026-02-21 17:35:39
1045,5,101,61.0,202501,2026-02-21 17:35:39
1046,6,102,62.5,202102,2026-02-21 17:35:39
1047,7,103,64.0,202203,2026-02-21 17:35:39
1048,8,104,65.5,202304,2026-02-21 17:35:39
1049,1,101,67.0,202405,2026-02-21 17:35:39
1050,2,102,65.0,202506,2026-02-21 17:35:39
1051,3,103,66.5,202107,2026-02-21 17:35:39
1052,4,104,68.0,202208,2026-02-21 17:35:39
1053,5,101,69.5,202309,2026-02-21 17:35:39
1054,6,102,71.0,202410,2026-02-21 17:35:39
1055,7,103,72.5,202511,2026-02-21 17:35:39
1056,8,104,74.0,202112,2026-02-21 17:35:39
1057,1,101,72.0,202201,2026-02-21 17:35:39
1058,2,102,73.5,202302,2026-02-21 17:35:39
1059,3,103,75.0,202403,2026-02-21 17:35:39
1060,4,104,76.5,202504,2026-02-21 17:35:39
1061,5,101,78.0,202105,2026-02-21 17:35:39
1062,6,102,79.5,202206,2026-02-21 17:35:39
1063,7,103,81.0,202307,2026-02-21 17:35:39
1064,8,104,79.0,202408,2026-02-21 17:35:39
1065,1,101,80.5,202509,2026-02-21 17:35:39
1066,2,102,82.0,202110,2026-02-21 17:35:39
1067,3,103,83.5,202211,2026-02-21 17:35:39
1068,4,104,85.0,202312,2026-02-21 17:35:39
1069,5,101,86.5,202401,2026-02-21 17:35:39
1070,6,102,88.0,202502,2026-02-21 17:35:39
1071,7,103,86.0,202103,2026-02-21 17:35:39
